Node_Config Probability Error
0101111011100011011100 0.000008 0.000002
0001111011101011010000 0.000008 0.000002
0111111011100011011110 0.000002 0.000002
0000011001000111111011 0.000032 0.000002
1101111011100011110000 0.000003 0.000004
0101101100111100000001 0.000002 0.000004
1011000100001110101110 0.000011 0.000002
0001111111111010001000 0.000006 0.000002
1011000100011110000010 0.000002 0.000004
1000010101010101000101 0.000002 0.000002
1110000100010100101111 0.000006 0.000002
1110101110010101101101 0.000008 0.000008
0110100110111100001001 0.000002 0.000002
0111111111111001010101 0.000002 0.000002
0000011011100011110111 0.000008 0.000002
0001110001100011110001 0.000002 0.000006
1101111011000011110000 0.000003 0.000006
1110001100011100100000 0.000002 0.000002
1010100100010100101101 0.000005 0.000004
1000000000000101110101 0.000006 0.000002
0111111011100011110010 0.000005 0.000002
1111100000000011110010 0.000002 0.000002
1011110100101010001010 0.000006 0.000002
0001010011000011110110 0.000005 0.000004
1011110100101011000010 0.000002 0.000002
0001011101111000000100 0.000002 0.000007
0001010001110001011100 0.000003 0.000004
0100111011110001001100 0.000002 0.000002
1110000100011100001111 0.000009 0.000002
0001000101111000001100 0.000006 0.000004
0001111001101011010011 0.000003 0.000006
1000000101010101100100 0.000006 0.000002
0000000101111100000001 0.000011 0.000002
0110101110111100001111 0.000002 0.000002
1111110000000011111011 0.000005 0.000002
0110111111110100101101 0.000002 0.000002
0111101110110001101101 0.000002 0.000002
1110100100010101111001 0.000002 0.000002
0101111011101010111001 0.000002 0.000002
0100011011000111111011 0.000008 0.000006
0110001100111100001011 0.000005 0.000002
1100001011010100110100 0.000002 0.000004
0010001100111100001110 0.000003 0.000002
1100001011000111111110 0.000003 0.000002
0110111011100011111000 0.000002 0.000002
0010000101111100001101 0.000008 0.000002
1010000000000101111010 0.000003 0.000002
0001111011101010010010 0.000008 0.000004
1000000000010101100100 0.000006 0.000002
1111001000000111111111 0.000003 0.000002
0101110011000011111111 0.000012 0.000002
0110110111111100000100 0.000002 0.000002
0001010001100011010011 0.000002 0.000002
0111110011100011111010 0.000002 0.000002
1001110011000011111101 0.000002 0.000004
0001110011100011111100 0.000002 0.000009
1111000100001110101010 0.000002 0.000002
1000000101111100001001 0.000003 0.000004
1101110010000011111010 0.000003 0.000002
1110101000000111111001 0.000002 0.000006
1110000100011100100111 0.000003 0.000004
0001110001001011011010 0.000003 0.000004
0101110011101011010000 0.000002 0.000002
0001111011000011011011 0.000002 0.000002
0110111110101010001011 0.000008 0.000004
0111111010000011111110 0.000008 0.000004
1000001011000111111110 0.000002 0.000006
1111000100001110101110 0.000002 0.000002
0101111011110001001100 0.000008 0.000002
1001110001001011010010 0.000008 0.000002
0001110001101011001001 0.000002 0.000002
0100111111111010001000 0.000003 0.000002
0011110101101010000010 0.000002 0.000002
0001010101001011001011 0.000002 0.000004
1110101110001111000011 0.000002 0.000008
0011110100101011001011 0.000002 0.000006
1000000100001110010010 0.000005 0.000011
0101110011100011110000 0.000002 0.000008
1000001001000111111111 0.000009 0.000006
1011000100001100000010 0.000003 0.000002
0110000110111100000100 0.000005 0.000002
0000011011101010010010 0.000002 0.000002
0101101110111000001000 0.000002 0.000002
1100111011000011110111 0.000003 0.000002
1110000100111100000010 0.000014 0.000002
1001000000000111111001 0.000002 0.000004
1001110001000001111000 0.000003 0.000002
0101111011101011110100 0.000002 0.000002
0111111010101011101011 0.000003 0.000002
1000000010000111111011 0.000002 0.000002
0111111100101011001010 0.000002 0.000002
1010000101010100100001 0.000002 0.000004
0111111110111010001000 0.000002 0.000002
0101111010101010011010 0.000008 0.000006
1111001000000111111110 0.000002 0.000002
1011000000000011111010 0.000003 0.000002
0111111011101011001011 0.000002 0.000002
1001000000010100100101 0.000002 0.000006
0101101010101010111011 0.000002 0.000004
0001111011101010011101 0.000002 0.000002
1110001100111100001001 0.000003 0.000004
1010100100010100100101 0.000003 0.000004
1011010001000011110010 0.000002 0.000006
0000011101111100000001 0.000003 0.000002
0101111011111010000011 0.000002 0.000010
0010000100111100001100 0.000002 0.000002
0001011000000011111011 0.000002 0.000002
0001110001101011000010 0.000002 0.000004
0001111011100011011000 0.000005 0.000002
0101111011000011110101 0.000015 0.000004
0011000100011100001001 0.000008 0.000002
1000000000000110110011 0.000003 0.000002
0001011001101011011011 0.000003 0.000002
0110111110111000000100 0.000011 0.000006
0111111111101011001011 0.000003 0.000009
0001010001110001011101 0.000003 0.000002
0111111110111010000110 0.000002 0.000002
1001000100111100000100 0.000006 0.000002
1100111011000011110011 0.000006 0.000006
1110101110001110101011 0.000003 0.000008
0001110001000011111010 0.000012 0.000006
1111100000010101110101 0.000002 0.000004
0100111011101011111000 0.000008 0.000002
0111111011101011110011 0.000002 0.000007
1100010011000011111010 0.000002 0.000002
0001110011110001000101 0.000002 0.000002
0110101110111100101111 0.000002 0.000009
1011100100111100001100 0.000014 0.000004
1000010011000111111111 0.000008 0.000004
0101111011101010011000 0.000006 0.000002
1110101110010101100101 0.000012 0.000002
0111111111111010000110 0.000008 0.000002
0000011001000111111111 0.000005 0.000002
0111111011000011110010 0.000002 0.000002
0001010001010001011101 0.000003 0.000004
0110111011110001111101 0.000002 0.000004
0000001101010100000101 0.000002 0.000008
0101111011111010001101 0.000006 0.000002
1111001010000111110110 0.000003 0.000002
0010001100111100000011 0.000009 0.000002
1101110011000011110111 0.000002 0.000002
0001010000101011011010 0.000002 0.000006
1100011011100011110010 0.000002 0.000002
1101100000000011111000 0.000002 0.000004
1010000000001110010010 0.000002 0.000002
1110101110111100000001 0.000017 0.000004
0110111011101011010010 0.000002 0.000004
0110101100111100001101 0.000008 0.000002
1000000100010101100101 0.000002 0.000002
0101111011010001111101 0.000002 0.000004
1001000101010100100101 0.000003 0.000002
1011000100111100000010 0.000006 0.000002
0110101110110100111101 0.000008 0.000002
1100101011000111111100 0.000002 0.000002
1000000000000101110100 0.000005 0.000004
1110111011100011111010 0.000003 0.000006
1010010100001110000010 0.000006 0.000006
0010001100011100000101 0.000003 0.000002
1110000100011100001010 0.000014 0.000004
1111110011000011110110 0.000002 0.000002
1010000100011100101010 0.000002 0.000002
1010100100011100101001 0.000003 0.000002
1001110001000011111101 0.000002 0.000004
0111111111111010000010 0.000005 0.000002
1000000000000011111011 0.000003 0.000002
0111111011000011110100 0.000002 0.000002
1011000100001010010010 0.000002 0.000004
0000011011101011010010 0.000009 0.000002
0101110011101011010011 0.000006 0.000004
1010010001000111111010 0.000002 0.000004
1010010011000111111111 0.000002 0.000002
0001110001100011111000 0.000002 0.000006
1111111011000011111010 0.000008 0.000004
1101111011000011110110 0.000011 0.000002
1011100100111000000100 0.000008 0.000004
0001010001101010011010 0.000005 0.000002
1110001110110100101100 0.000002 0.000002
1000111011000011110010 0.000009 0.000002
0111111011111011011001 0.000002 0.000010
0111111111110001000101 0.000002 0.000002
1000001000001110100010 0.000012 0.000002
0101101010110001110101 0.000003 0.000002
0111101111111000001100 0.000003 0.000002
0001010101110000001101 0.000003 0.000002
0110001110110100101101 0.000002 0.000002
1011000100011100100111 0.000002 0.000002
1000010001000001110011 0.000002 0.000002
0001110001000011110001 0.000012 0.000002
1111100100011100000100 0.000003 0.000002
1010000100000100110111 0.000005 0.000002
0110000110111100001101 0.000008 0.000002
1000110011100011111001 0.000002 0.000002
1011000100001010000011 0.000002 0.000002
0111111100111000000100 0.000002 0.000006
0001110011100011111010 0.000002 0.000002
0011110100111000000001 0.000005 0.000002
0111111111111100000101 0.000003 0.000002
0100111011110101110101 0.000003 0.000004
1011000100010101101100 0.000002 0.000002
0101111010100011111110 0.000014 0.000004
0111111110101011000011 0.000003 0.000006
1000000100001100101010 0.000002 0.000002
0000001011010100111101 0.000002 0.000002
1101110011100011111011 0.000003 0.000002
0000001111111100000100 0.000002 0.000002
0001000101111100001100 0.000002 0.000011
1001010001001010011010 0.000002 0.000004
1011010101001010000010 0.000002 0.000004
0110001110111100001000 0.000009 0.000002
1010000000001110111010 0.000005 0.000002
1001110001000011011010 0.000005 0.000002
1011001100011100001100 0.000002 0.000002
0001000100111100001000 0.000003 0.000002
1001111011100011111100 0.000002 0.000004
1111100100011100001101 0.000002 0.000002
0101111011110000110001 0.000002 0.000002
0001111011100011011100 0.000003 0.000004
0000110111111000000001 0.000003 0.000004
1001000001000011110011 0.000002 0.000002
0000010101111100001101 0.000003 0.000002
1010000100000100111111 0.000003 0.000004
0001000101010100100101 0.000002 0.000002
1000000101111100000101 0.000011 0.000006
0111111110101010001010 0.000006 0.000010
0111101110110000101101 0.000002 0.000004
0111100110111100000001 0.000006 0.000004
1011110100101010010010 0.000003 0.000004
1010000101010100010101 0.000002 0.000002
1000001001000111111011 0.000005 0.000004
1110001100101110000110 0.000002 0.000002
1111100110111100000101 0.000002 0.000007
0001011001000011010010 0.000002 0.000010
1010000100000100100011 0.000018 0.000009
1110111010101011011010 0.000002 0.000009
0111101100111000001000 0.000003 0.000002
0110111111101010011110 0.000002 0.000002
1110101010100111110110 0.000002 0.000002
1011010001000011110011 0.000002 0.000002
1110101010001111101010 0.000003 0.000002
1111100100011100001100 0.000002 0.000002
1110000110001110101010 0.000002 0.000004
1110101010000111110100 0.000002 0.000008
1011110100111000001000 0.000002 0.000002
1001010101111000000000 0.000002 0.000002
1011000000000011111111 0.000002 0.000004
0100111011110011110000 0.000002 0.000002
1100000011010100111100 0.000002 0.000006
1010000100010100001001 0.000011 0.000002
0010000100111100000011 0.000006 0.000004
0100101011110101101101 0.000002 0.000002
0000011011100011110110 0.000002 0.000002
0001110011101010011011 0.000006 0.000002
1001110001000011010010 0.000003 0.000002
1010000101111100000001 0.000005 0.000002
0000001100111100000001 0.000014 0.000010
0111101010000011110011 0.000002 0.000019
0001000101111000001101 0.000002 0.000002
1000000100010100001100 0.000006 0.000006
0010100100011100000001 0.000002 0.000006
1111001000000111110110 0.000008 0.000004
1011110101111000000000 0.000003 0.000004
1110101110010100100100 0.000003 0.000002
1001000100111100000101 0.000002 0.000002
0111101100111100001000 0.000002 0.000002
1010000100111100001011 0.000006 0.000002
0101111011111000000101 0.000002 0.000002
1110101110111100101000 0.000002 0.000002
0001110001010001010101 0.000003 0.000002
1010000100011110000111 0.000003 0.000002
1010001100111100000000 0.000009 0.000002
0001010001001010011010 0.000003 0.000009
0110111011110001110101 0.000003 0.000012
0101111011100001111001 0.000005 0.000002
0001010001001011001010 0.000002 0.000004
1110011010000111111011 0.000003 0.000002
1110101100111100000001 0.000009 0.000002
1001000101111100000000 0.000003 0.000004
1010000100011110000010 0.000008 0.000002
0111111011110011111001 0.000014 0.000002
1011100100111100000101 0.000005 0.000006
1000010001000011011010 0.000003 0.000002
1010100100011100000101 0.000005 0.000002
1011000100001110001010 0.000005 0.000002
1110101010101110110010 0.000002 0.000004
1110101110110100101100 0.000005 0.000007
1001000100111100001000 0.000008 0.000002
0111110111111010000010 0.000002 0.000002
1111110011000011111011 0.000009 0.000002
1101111010000011110011 0.000009 0.000002
0110111011100011111001 0.000012 0.000002
0010001100111100001111 0.000012 0.000010
0101110011110011111001 0.000003 0.000002
0111101110110000110101 0.000002 0.000002
1111000100111100000000 0.000006 0.000002
1111101100111100000100 0.000002 0.000002
1100111011000111111011 0.000002 0.000002
1111000000000101111111 0.000002 0.000002
0111111010101010011011 0.000005 0.000002
0000011101111100000101 0.000003 0.000010
0110111011100011111110 0.000015 0.000002
1110001110001100100010 0.000002 0.000002
1011000000001110110010 0.000002 0.000004
1000000100001110000011 0.000005 0.000002
0001011001101011001011 0.000002 0.000004
1110110011000011111000 0.000005 0.000004
0001010001000001010011 0.000002 0.000002
1001010001000011010010 0.000009 0.000004
0001111011100011010101 0.000002 0.000002
1010000100000110100011 0.000002 0.000002
0101110111111010001100 0.000002 0.000002
0100011011110101111100 0.000002 0.000002
0101111011111011100001 0.000002 0.000006
0101111011110001001001 0.000009 0.000002
1110100110111100001101 0.000026 0.000002
0000010101111100001001 0.000003 0.000004
0111111111111100000001 0.000005 0.000004
1101101010000011111000 0.000005 0.000002
1100011011000011111111 0.000006 0.000002
1101111010000011110010 0.000005 0.000002
1000001100011100000000 0.000006 0.000002
1010000100010100110110 0.000002 0.000002
1011000100000101111110 0.000002 0.000002
0001010011101011011110 0.000002 0.000002
1111100100011100100100 0.000002 0.000002
1010000100010100000000 0.000002 0.000002
1010001100011100000011 0.000002 0.000002
0001110001000011111000 0.000002 0.000002
1000001000000111110000 0.000002 0.000015
0011100100111100000000 0.000011 0.000002
1010000100010100111101 0.000020 0.000006
0001010101110000011101 0.000002 0.000004
1110101110111100101100 0.000006 0.000002
0111111011101011111100 0.000003 0.000002
0110001100111100000010 0.000002 0.000008
0011000100111100000110 0.000003 0.000004
0001111011101011010001 0.000003 0.000002
0101001010000011111011 0.000003 0.000002
1001110001101011010010 0.000006 0.000004
0001000001010001000101 0.000002 0.000002
0111111110111000001110 0.000002 0.000002
0001110101101010001010 0.000002 0.000004
0111111011101010011010 0.000005 0.000007
0111101100111100001001 0.000009 0.000002
0111111111111100001001 0.000002 0.000004
1111100100011000000100 0.000002 0.000002
0111111011110001001101 0.000002 0.000008
1110100000000111110010 0.000002 0.000006
1010001100010100101101 0.000003 0.000002
0001111001000011110010 0.000009 0.000004
0001110011101011010110 0.000002 0.000006
0001110101110000010101 0.000002 0.000002
1000000100010101100100 0.000003 0.000002
1110101110110101111101 0.000002 0.000002
1110001100010101101110 0.000002 0.000004
1001010001001011001010 0.000002 0.000002
1110000010000111110011 0.000015 0.000006
1110000010000111110010 0.000009 0.000004
1001000001010101110000 0.000002 0.000002
0011110100111000000100 0.000002 0.000004
0001111111101010010010 0.000003 0.000002
0101101100111100000100 0.000002 0.000002
1111100110111000000000 0.000003 0.000002
